amount,timestamp,device_id,location,region,account_age_days,transaction_type,velocity_last_1hr,device_change_flag,is_night,is_fraud
28219.86,2025-04-29 13:19:04,527b1af6-f405-4d4c-8cd7-25ea872cdff1,Kabale,Western,723,airtime,1,0,0,0
39775.73,2025-03-14 12:32:11,512050da-586e-4a1f-8f05-6b685e98d5b8,Kampala,Central,283,withdrawal,1,0,0,0
29117.55,2025-05-01 09:30:11,89f22d1a-0e1f-4ab8-95b2-d188f560d110,Njeru,Eastern,354,deposit,1,0,0,0
14000.01,2025-02-05 06:46:23,8499fd55-a0de-4af7-8755-aeca2297fcba,Soroti,Eastern,830,transfer,1,0,0,0
33709.87,2025-03-18 23:08:44,2f3a67c2-0b76-4af6-bca2-e8175afb4bec,Iganga,Eastern,182,deposit,2,0,1,0
18712.93,2025-03-07 15:12:36,621c00ea-a0d0-4c16-b2a5-295332ba3ce7,Mukono,Central,482,transfer,2,0,0,0
27698.79,2025-02-03 03:09:28,4a973628-718e-4fda-9add-09abbe8f9186,Fort Portal,Western,607,withdrawal,1,0,1,0
24890.7,2025-05-11 04:20:51,0c15e78a-d3fa-45aa-a9b4-476f347f3a4d,Hoima,Western,945,withdrawal,1,0,1,0
19677.58,2025-02-20 11:48:56,aa41c660-d1be-4939-9b85-e5d9f3e2332d,Fort Portal,Western,586,withdrawal,1,0,0,0
36225.02,2025-04-13 16:23:14,583edb4e-86da-4a6c-b10f-a0592bef1f64,Entebbe,Central,215,transfer,1,0,0,0
44309.93,2025-05-13 16:25:51,34bef195-b549-4281-a77e-1b345c62eb98,Tororo,Eastern,974,airtime,0,0,0,0
1255.41,2025-02-17 09:56:25,b4e6b845-3de7-4bbe-9c1d-30074c24dd2a,Tororo,Eastern,741,withdrawal,1,0,0,0
46747.21,2025-04-28 05:36:00,284bec56-5582-4e91-8d57-eaf9c91aa14c,Fort Portal,Western,507,deposit,0,0,1,0
26064.24,2025-01-24 20:37:23,0df54fbc-e5cf-4f45-9a5c-c54927d9f10e,Tororo,Eastern,771,withdrawal,1,0,0,0
35335.86,2025-03-20 07:50:57,8982b2ad-2f3c-4efc-a154-dba1d3896017,Mukono,Central,310,withdrawal,0,0,0,0
42925.6,2025-03-04 00:14:17,4702da10-abfa-49df-93e0-fb841d87d6a5,Mukono,Central,100,airtime,2,0,1,0
23888.08,2025-02-06 23:51:32,a7d75b63-2ada-4554-b4d1-9d37c8be6aaf,Masaka,Central,340,airtime,0,0,1,0
41913.73,2025-03-24 16:47:19,e906691a-3260-4226-a6c1-c1356d8d8e17,Jinja,Eastern,639,withdrawal,2,0,0,0
9703.37,2025-02-27 23:45:16,b7bbc829-e142-46b6-8c7c-1ac1ac105f66,Masaka,Central,421,airtime,0,0,1,0
8799.21,2025-03-02 07:20:06,b2cf0c3e-45a1-40b1-b96e-04fab8f5b0cd,Hoima,Western,795,airtime,2,0,0,0
33216.1,2025-05-21 11:23:14,1fc181d2-5f07-42c9-9a7d-07c1c72637ae,Kabale,Western,102,airtime,2,0,0,0
43637.01,2025-04-24 01:04:31,0a6185bd-fae1-4947-8bef-005175a817ac,Jinja,Eastern,857,deposit,2,0,1,0
44728.88,2025-02-10 18:15:33,6319ed34-473e-4dfd-ad88-71fa0796e4ff,Arua,Northern,887,airtime,2,0,0,0
32543.28,2025-04-28 18:41:35,920927eb-48bc-4ffb-b918-b3bd497772c0,Mukono,Central,64,deposit,0,0,0,0
26748.97,2025-02-12 05:36:24,158ca390-63b8-46e7-8b2b-2b223f31a8d4,Njeru,Eastern,269,airtime,0,0,1,0
17238.26,2025-04-04 08:31:54,b4604cad-ce2a-41cd-9d2c-0c73456ffd49,Lira,Northern,709,transfer,1,0,0,0
49020.02,2025-01-20 00:00:11,a82366a6-d53c-4551-aaad-ecc4b392addb,Kasese,Western,679,transfer,0,0,1,0
16665.09,2025-03-29 14:18:59,ad5c917b-e2fb-4e4c-aa1d-9f2c56a1669c,Entebbe,Central,666,deposit,2,0,0,0
37465.12,2025-05-03 01:01:48,15f1d2a4-e24f-406e-99bf-6bab51adb93e,Gulu,Northern,388,airtime,1,0,1,0
27067.11,2025-01-28 08:11:28,b0b9ddf0-bdac-4ca3-9d1f-ea9e2d77e627,Gulu,Northern,515,withdrawal,2,0,0,0
30817.1,2025-03-29 06:43:52,bdaa5e1e-feb7-4493-bcee-6d2beeb955b5,Soroti,Eastern,264,airtime,2,0,0,0
20280.55,2025-03-22 14:08:24,2c8cda44-af47-491a-b3ad-df93f36a7c41,Mbarara,Western,528,airtime,2,0,0,0
48276.33,2025-05-04 20:31:23,f3505f4e-0840-464e-aa5f-fd9a27ebbbbe,Fort Portal,Western,112,transfer,0,0,0,0
29012.43,2025-02-15 21:21:37,53f2f3fb-93a2-4f4e-bcc7-ea383c1d09de,Entebbe,Central,981,withdrawal,0,0,0,0
46951.59,2025-05-16 14:02:24,66a8280a-87fb-45fd-a866-194ebf9b0bb9,Bushenyi,Western,719,airtime,1,0,0,0
1371.98,2025-04-24 11:08:23,680c488c-51e8-4773-97db-ad96ed0390c2,Mukono,Central,235,withdrawal,1,0,0,0
29060.86,2025-04-14 01:24:26,a2269a62-9301-4218-9e41-7aae12ca87bb,Iganga,Eastern,728,transfer,0,0,1,0
36142.16,2025-04-17 21:45:11,38c1fff0-1758-44d2-be3e-28de5a8770c0,Jinja,Eastern,461,airtime,0,0,0,0
37508.93,2025-04-08 23:50:08,d475f8b6-f6eb-4bad-8991-a793530a894e,Kasese,Western,578,transfer,1,0,1,0
45343.87,2025-02-17 04:16:16,2a4a188e-4bdc-4612-8e07-c3e970649ba7,Hoima,Western,547,airtime,0,0,1,0
1215.68,2025-04-10 19:46:12,55ec13c6-d983-495e-8804-63b45c65228b,Luwero,Central,634,transfer,2,0,0,0
1016.18,2025-03-20 21:42:47,c772a879-35bc-439c-a30d-47625ed90c56,Kasese,Western,889,withdrawal,1,0,0,0
24140.91,2025-02-19 12:55:14,60af1038-f981-41e7-8377-5ed4740f2f76,Entebbe,Central,557,withdrawal,2,0,0,0
2435.39,2025-01-15 12:43:57,18f924f0-ef70-4b68-b021-22ca3e9b9030,Mukono,Central,367,withdrawal,0,0,0,0
48752.1,2025-02-19 11:49:57,0cf1d23a-0479-4345-b42c-25e3248506bb,Njeru,Eastern,592,transfer,1,0,0,0
11881.19,2025-03-06 13:54:31,289056eb-df56-41d2-8228-fe40125eef6a,Kabale,Western,752,transfer,0,0,0,0
24160.57,2025-03-07 00:47:45,dd7c1551-0c29-4bd2-aaba-b20634b9f633,Jinja,Eastern,115,transfer,2,0,1,0
3995.74,2025-02-03 07:30:24,b9fd7df3-0b5d-4ca4-a4e3-5ce2febac784,Iganga,Eastern,551,airtime,1,0,0,0
26580.37,2025-01-14 08:07:52,401dbe81-ee93-4901-83f5-311db2465065,Hoima,Western,502,airtime,1,0,0,0
19617.85,2025-03-06 02:15:06,9426850e-e510-4e47-a3ed-aa571db7f38a,Iganga,Eastern,53,transfer,0,0,1,0
3188.34,2025-05-01 00:05:48,abf6a716-7197-472c-8ff4-f78f2442c855,Kasese,Western,818,airtime,2,0,1,0
17421.09,2025-05-02 18:16:53,47516815-1620-4a31-8d8a-33fd591797fa,Hoima,Western,595,deposit,1,0,0,0
20180.36,2025-03-05 05:27:42,6d8a972e-9dd7-46e7-9393-3a62c9e58fc3,Bushenyi,Western,840,airtime,1,0,1,0
49506.15,2025-05-15 07:46:33,0956f9e9-40d3-47cf-958b-30a06c42fa8c,Kabale,Western,800,deposit,0,0,0,0
11186.41,2025-02-04 22:11:09,944b825c-0368-4770-962e-bb45371d9550,Iganga,Eastern,752,airtime,1,0,1,0
27694.2,2025-03-17 11:48:39,a2e0e999-06c0-4ad7-88d8-8880336dfb0f,Lira,Northern,102,airtime,1,0,0,0
49378.46,2025-02-27 08:37:44,4995790f-2ddd-410c-806b-166ee974e95c,Masaka,Central,183,transfer,1,0,0,0
39808.94,2025-03-07 02:09:40,752d3f1f-2782-490d-b2e7-9a92cd10bce2,Gulu,Northern,965,withdrawal,2,0,1,0
49675.01,2025-02-28 07:25:54,e5d44269-9cc6-4f0a-b896-08e23c001810,Masaka,Central,866,transfer,0,0,0,0
48446.62,2025-01-09 19:57:55,5b33b506-b184-4bb3-8b3b-01d6bb755515,Mukono,Central,440,withdrawal,2,0,0,0
24987.44,2025-02-28 12:07:23,ae1cd0a0-4664-4d76-8007-b94f013d8278,Gulu,Northern,871,airtime,0,0,0,0
35122.42,2025-04-02 08:10:51,4773306f-e88b-4e0a-94c4-23b857cc6b97,Iganga,Eastern,857,deposit,0,0,0,0
6411.71,2025-04-10 15:20:59,0ff0992d-556a-4c40-8d1f-b8935c73d7d7,Gulu,Northern,601,airtime,1,0,0,0
22616.29,2025-01-21 05:14:48,fc7efd05-7e36-493d-bbb8-7c2748776a39,Mukono,Central,273,withdrawal,1,0,1,0
40641.91,2025-02-01 11:56:57,2c609a6e-6890-4343-b60a-e8a16fcee235,Soroti,Eastern,984,transfer,0,0,0,0
25761.43,2025-03-31 03:58:37,31e76bba-7000-4e80-b51b-302f3bceffd8,Mukono,Central,732,transfer,2,0,1,0
35432.25,2025-04-27 01:14:38,1e831d9b-2693-440b-b2a4-ddf14af910a8,Kabale,Western,607,deposit,0,0,1,0
37541.82,2025-02-04 22:28:21,90fa3b81-5877-447a-8952-7e2886c27588,Arua,Northern,526,airtime,1,0,1,0
13419.99,2025-05-18 14:15:30,430d6104-e7cf-471f-ae8b-377fc511d491,Bushenyi,Western,245,deposit,2,0,0,0
43909.27,2025-04-03 16:00:14,21db3067-7892-4c62-a501-2ddf22e953be,Arua,Northern,262,withdrawal,1,0,0,0
23531.3,2025-03-18 18:36:56,8462c1cb-35e7-4f1f-a287-b53b7908e0c7,Njeru,Eastern,284,deposit,1,0,0,0
11299.07,2025-03-24 19:34:47,ad3b9563-3c9f-424b-a0e0-49db94bebd6a,Kabale,Western,553,airtime,2,0,0,0
43405.38,2025-05-04 11:08:21,2c6f2f90-9e0b-494f-b3ba-81fad1b53a20,Jinja,Eastern,543,deposit,2,0,0,0
21473.12,2025-04-07 09:11:04,730685c4-aca9-4a07-b1ab-6c18ab12c3f2,Kampala,Central,993,transfer,1,0,0,0
37765.31,2025-03-01 11:09:14,93cab49b-9a74-47ed-a620-767eb9756e2f,Entebbe,Central,359,deposit,1,0,0,0
27853.62,2025-02-05 08:53:54,338923d6-48e1-4e55-b926-cce8f2605999,Luwero,Central,655,transfer,2,0,0,0
19711.72,2025-02-01 01:30:30,30698863-5600-4681-8346-4c0f28d0a548,Lira,Northern,65,withdrawal,0,0,1,0
40683.94,2025-02-20 13:28:40,bc09b711-94ba-4a62-b6eb-48fc6a87e30d,Mbale,Eastern,894,withdrawal,0,0,0,0
29639.03,2025-02-02 09:44:49,7bd59db2-b95a-4dac-a230-1fc82ac71ac0,Gulu,Northern,50,deposit,0,0,0,0
20137.54,2025-01-31 22:02:19,7a5ce2f0-69c7-4dae-b096-e4a4e08cbfa4,Entebbe,Central,438,transfer,0,0,1,0
6370.3,2025-04-09 22:29:54,faef95eb-7801-4b51-9e10-3b38e426fd1c,Iganga,Eastern,604,withdrawal,2,0,1,0
44876.82,2025-01-22 07:56:52,bed6c611-68e1-42c4-b086-3dd4531cc3c6,Kasese,Western,874,transfer,1,0,0,0
2738.01,2025-05-12 11:25:42,6e91924a-fa78-4eda-b74b-4d26546799b7,Kabale,Western,740,withdrawal,1,0,0,0
43296.18,2025-03-05 01:03:20,fc043d02-0faf-427b-94eb-96aba4212cbc,Mbale,Eastern,536,transfer,1,0,1,0
18638.11,2025-05-20 07:57:52,cdc72c0c-f387-4011-ba62-51b4bed484bb,Masaka,Central,33,deposit,2,0,0,0
32327.6,2025-01-05 04:40:48,9e63ac31-ca19-4ac2-9b2a-6700f5e2f699,Tororo,Eastern,811,airtime,0,0,1,0
46187.79,2025-01-28 12:40:15,c2310a16-b503-487f-828b-f159bac39127,Masaka,Central,93,withdrawal,0,0,0,0
8433.62,2025-04-24 10:38:59,644a2bdd-36bb-4aef-bf4a-e9911db14f9c,Mbale,Eastern,862,withdrawal,1,0,0,0
28780.57,2025-01-08 21:45:49,960522b2-4eb5-4d04-b94e-7e5c902276b7,Fort Portal,Western,407,deposit,1,0,0,0
38457.21,2025-04-30 03:33:53,eee5c82f-5cc3-4b8a-be44-b208535cad88,Hoima,Western,629,deposit,1,0,1,0
38121.61,2025-02-06 20:33:21,b4dfa14e-eb01-4184-ad28-1f54eb26a604,Lira,Northern,636,transfer,1,0,0,0
26755.96,2025-01-13 18:33:52,8b54ee12-6de4-4d2a-9902-7a8bfdc12c73,Mukono,Central,959,withdrawal,1,0,0,0
31612.23,2025-04-24 16:21:21,a0a1e7f9-dfb4-442f-bb21-c6cd3429db31,Jinja,Eastern,325,deposit,2,0,0,0
38118.82,2025-02-24 11:21:40,d0ed16df-d38b-441b-87e9-dc5fa52076ff,Fort Portal,Western,247,withdrawal,0,0,0,0
42210.35,2025-02-05 10:22:47,e64fd0ed-85b5-4d4e-a843-b1cee71a6884,Gulu,Northern,812,transfer,2,0,0,0
38328.84,2025-04-12 14:04:39,56f2f17f-747e-46ad-8924-253f2664430c,Gulu,Northern,148,transfer,1,0,0,0
18346.24,2025-02-28 14:07:10,aa49056b-eef6-4780-9f7f-c87c39d590fd,Kabale,Western,345,transfer,0,0,0,0
49839.59,2025-05-16 04:25:49,7f944aef-bea7-4e59-a1e8-ebc8c4cb913f,Bushenyi,Western,256,airtime,2,0,1,0
22290.63,2025-03-28 11:10:48,46510b46-e6a9-424f-8305-f57ac1a5e0db,Mukono,Central,301,withdrawal,1,0,0,0
2198.77,2025-02-18 03:52:13,82c50625-59f5-464e-b317-4a08fb6df879,Hoima,Western,39,transfer,2,0,1,0
18768.23,2025-03-23 19:29:39,68ab4f43-7b03-4182-b8df-02147561d88f,Fort Portal,Western,127,deposit,0,0,0,0
7261.36,2025-03-27 11:01:39,96d59d19-ed2b-435a-85db-0a4444411e6f,Arua,Northern,148,airtime,2,0,0,0
6950.69,2025-05-08 15:29:05,e43ac1b4-aa1c-4f45-953a-4411253ac4a2,Arua,Northern,309,transfer,1,0,0,0
14795.22,2025-04-29 15:32:41,c1873f15-3612-4c85-a08e-be6500c2daaf,Jinja,Eastern,135,transfer,1,0,0,0
3615.4,2025-05-02 06:16:22,c3c0af6f-f1a6-444a-b5b3-ead6196d43c9,Lira,Northern,683,withdrawal,2,0,0,0
34737.1,2025-01-07 05:04:19,edade914-e9ec-410a-b1bc-e8d32ee2b476,Arua,Northern,493,airtime,0,0,1,0
4625.46,2025-02-01 21:56:56,8ff95e82-f4d5-4a32-8498-a0cc49666ddc,Kabale,Western,139,transfer,1,0,0,0
10961.19,2025-03-14 11:16:25,449c0b82-a0b3-4fad-9dc9-e0df273e022e,Bushenyi,Western,780,transfer,2,0,0,0
5552.09,2025-02-24 12:12:50,393e8675-2aaa-4af6-8f6a-9b1dee6640a7,Mukono,Central,570,deposit,0,0,0,0
4095.22,2025-05-16 02:41:45,4f7401bf-7116-4c06-90ea-625f59a02bbd,Tororo,Eastern,765,transfer,2,0,1,0
14119.83,2025-02-23 00:21:54,1a4206ab-75b2-4a42-ac7d-97ff87b5fca8,Fort Portal,Western,693,deposit,1,0,1,0
29023.05,2025-04-12 22:05:58,31e61c74-4487-4f1a-90fa-e925fe88aa6e,Kasese,Western,432,withdrawal,0,0,1,0
48269.59,2025-01-27 19:26:53,894e9f9a-e259-4f86-b4a0-d702303fcad0,Kasese,Western,326,transfer,0,0,0,0
43902.28,2025-03-27 19:43:55,0ef52b27-8459-41d0-b7c0-aa25d9165a0f,Masaka,Central,405,airtime,2,0,0,0
43920.76,2025-03-11 06:19:31,edb85909-74a3-4f8b-a596-81f228df9c3f,Kampala,Central,99,deposit,0,0,0,0
9627.28,2025-04-17 12:44:47,b110e1f0-4d3a-45b5-b2c4-e6866ebd92dd,Tororo,Eastern,716,withdrawal,1,0,0,0
13980.45,2025-02-03 11:15:44,5cb8fddd-2ea7-44d2-8f71-292cb4f0e41a,Njeru,Eastern,762,airtime,0,0,0,0
4743.27,2025-05-06 01:11:44,1edcd203-0db0-48d7-be60-900a0c997eb3,Hoima,Western,225,airtime,2,0,1,0
39144.95,2025-04-17 11:13:55,e157fe5a-8ae3-40e5-9230-f930d32d8b95,Masaka,Central,272,withdrawal,0,0,0,0
4421.0,2025-04-01 15:35:27,d6f07df6-05d2-4eb4-a506-127cb992e8d2,Njeru,Eastern,426,airtime,1,0,0,0
28278.09,2025-02-07 20:59:57,a06dad29-ba73-4671-bbcc-0dd8b19be52e,Njeru,Eastern,777,transfer,0,0,0,0
13145.9,2025-04-10 19:15:58,8b9d5815-cea6-4a38-9715-600d8a3c220f,Hoima,Western,840,airtime,1,0,0,0
12928.84,2025-05-09 20:54:05,0be4d817-1646-4c9f-bc72-4806e810b5d5,Masaka,Central,724,withdrawal,1,0,0,0
49545.53,2025-03-27 10:36:42,04999b9b-c070-4d7d-9312-d62ad47e3687,Hoima,Western,181,withdrawal,0,0,0,0
38082.21,2025-01-04 22:18:41,e9991b54-bb0b-41f6-99f7-50a2f0852602,Mbale,Eastern,68,deposit,2,0,1,0
42010.03,2025-03-11 18:00:24,03d71285-da98-408a-97db-707744c11e45,Bushenyi,Western,712,transfer,0,0,0,0
29027.15,2025-01-11 10:49:56,1d1c68b5-7894-4835-9981-47a759122134,Iganga,Eastern,104,deposit,2,0,0,0
43679.7,2025-03-30 14:33:41,94509fa7-609f-4707-96ec-05daf5f7a365,Entebbe,Central,52,airtime,0,0,0,0
32629.04,2025-03-04 20:10:32,d9004414-2d53-4e5e-9f74-f8d5e52f969d,Lira,Northern,174,withdrawal,0,0,0,0
47362.51,2025-02-26 18:38:59,e873cb7d-20f7-45ac-a4da-45a9acfa5832,Gulu,Northern,323,transfer,2,0,0,0
14785.59,2025-04-04 13:43:21,b13bbf51-1585-4b24-af9d-03aceeeead8a,Luwero,Central,653,transfer,1,0,0,0
30170.66,2025-01-17 16:20:50,0a741902-b671-4940-8ebf-380276bac556,Mbale,Eastern,112,withdrawal,0,0,0,0
34816.44,2025-02-22 10:34:40,4ffc74fb-2f21-4265-a729-b4ef4fea5fdd,Kasese,Western,321,transfer,1,0,0,0
20253.93,2025-04-25 07:47:12,e70f15ac-b494-4e74-a79f-eab602e1ebc9,Kabale,Western,209,airtime,2,0,0,0
44105.69,2025-04-02 16:20:43,7ed469f5-a364-44b2-8c6a-dcfe3971d4e8,Hoima,Western,754,transfer,2,0,0,0
49010.35,2025-02-03 23:07:53,ca43279d-2952-4a2b-aaf8-2d4afb78d816,Kasese,Western,422,deposit,0,0,1,0
25194.71,2025-02-21 09:35:00,c1736411-12d6-4077-a5ab-f07217603641,Jinja,Eastern,662,withdrawal,2,0,0,0
20141.39,2025-05-07 01:41:03,cedc07ed-2fbf-4ded-9ffd-4ae9d1d11b25,Hoima,Western,856,airtime,1,0,1,0
24124.96,2025-04-11 19:27:26,6f9ce8da-bdee-417f-98a3-089d13c97ec2,Mbarara,Western,501,withdrawal,0,0,0,0
42784.1,2025-02-17 04:34:06,bb867451-9b26-4ac6-af97-542b2dc9890c,Masaka,Central,912,transfer,1,0,1,0
32627.95,2025-04-04 16:10:32,73bcee55-d20e-404e-a6e7-90a21ea06aeb,Fort Portal,Western,644,deposit,2,0,0,0
3193.85,2025-02-09 06:50:38,7da0883c-4907-4c0f-adfb-667a32a0085e,Fort Portal,Western,744,transfer,2,0,0,0
27566.33,2025-03-04 23:46:38,bc6ec391-1a90-468b-92bb-b4069259febd,Gulu,Northern,506,withdrawal,1,0,1,0
1847.71,2025-04-29 00:42:44,cece8804-86c9-4b3c-97a6-d4852e4885b0,Soroti,Eastern,725,transfer,0,0,1,0
39148.23,2025-04-30 17:09:57,be354957-6b9f-4bec-868a-00260c60a138,Arua,Northern,372,deposit,2,0,0,0
17087.3,2025-02-21 10:24:11,dcd24f56-dea9-43dd-9c26-012bda5bff9f,Njeru,Eastern,712,airtime,0,0,0,0
24128.37,2025-04-30 03:40:10,5608721f-185e-4717-bc3c-7105dc1cee41,Iganga,Eastern,927,airtime,2,0,1,0
40135.23,2025-05-20 06:35:18,065cc530-a494-4446-b19d-bc6be9bfccc5,Mbale,Eastern,85,airtime,1,0,0,0
3275.99,2025-04-14 03:23:21,98d1e3da-8d04-44f3-8b41-06e649d3f824,Luwero,Central,53,withdrawal,1,0,1,0
8768.54,2025-05-10 15:15:50,9a4f1c95-a180-4735-a353-99e0b9ef16a5,Kasese,Western,230,withdrawal,2,0,0,0
20500.06,2025-03-09 17:58:27,4a4c5e82-a067-41c5-9db6-5842c1bb5dfa,Iganga,Eastern,430,deposit,1,0,0,0
12266.33,2025-05-05 20:43:19,6fbee48f-8a9b-4af2-b5a1-2eceb184743e,Arua,Northern,928,deposit,1,0,0,0
17557.17,2025-02-09 22:30:53,3a9a7b5d-7fba-46e9-ac42-e6cb1a165887,Hoima,Western,248,deposit,1,0,1,0
49910.56,2025-01-11 05:11:25,2dc05f4f-098f-4a77-b1dd-fe2c2cf834f5,Kabale,Western,251,deposit,0,0,1,0
41445.31,2025-03-03 05:02:12,afe09fe5-c0c1-42fd-a1bb-d9589529b6dc,Mukono,Central,810,deposit,0,0,1,0
44311.19,2025-05-02 05:09:08,ebca7ff2-471f-4f48-9e47-2af639f0c6e1,Hoima,Western,89,transfer,0,0,1,0
46915.68,2025-04-02 00:02:39,97796700-d885-4f5b-a82a-ec88fe9372fb,Kabale,Western,572,deposit,1,0,1,0
17705.86,2025-03-16 10:24:11,cc37c4c5-aa18-4845-a887-b6c1aa4dc8c7,Arua,Northern,953,deposit,0,0,0,0
15556.77,2025-04-09 09:55:51,423dd5bf-e7f2-42c6-8079-69f1c713b9a9,Kampala,Central,103,airtime,1,0,0,0
12469.06,2025-04-10 19:56:45,c5247cda-11f0-4dbc-ac84-93d7244e0517,Soroti,Eastern,464,transfer,1,0,0,0
41675.73,2025-02-05 18:44:50,193e2a17-03f0-4867-8209-a1687453d7f7,Kampala,Central,284,withdrawal,2,0,0,0
34298.04,2025-04-10 04:02:36,bff3237a-3dfc-4660-9d37-1b53e1a9cf64,Hoima,Western,787,airtime,0,0,1,0
12572.43,2025-04-07 14:35:39,99d58dfd-26e3-41fe-acd4-63199ee390bb,Bushenyi,Western,352,deposit,0,0,0,0
19472.7,2025-02-15 06:56:49,932930ce-d245-4d83-8205-57c0275783d7,Fort Portal,Western,628,transfer,0,0,0,0
25828.88,2025-03-07 06:22:47,7c67059c-4d2f-49a0-8dd9-3130a20f3154,Gulu,Northern,863,withdrawal,2,0,0,0
26878.86,2025-03-01 16:45:11,e740ac0d-8091-400a-a68f-aa257d702864,Kampala,Central,312,airtime,0,0,0,0
44547.66,2025-03-09 03:37:56,69fcfcf2-974d-4b03-8909-b2bbacfb6b30,Fort Portal,Western,66,airtime,0,0,1,0
19647.74,2025-03-20 23:37:46,401c038b-5be5-4b64-8d93-d13d25b3ee68,Njeru,Eastern,582,withdrawal,2,0,1,0
45517.68,2025-05-09 17:49:53,1ee5ce25-d757-4023-98fd-ba53da72c963,Njeru,Eastern,946,deposit,1,0,0,0
22627.01,2025-01-30 14:26:55,0aa5e54a-1c27-4f6f-81cb-b4f12614d362,Gulu,Northern,709,transfer,2,0,0,0
37572.26,2025-04-01 19:07:13,4abee642-9782-41af-b846-fc271976f286,Kampala,Central,86,transfer,1,0,0,0
46582.46,2025-01-23 08:06:59,a0e09574-00e7-43b6-829a-00915fc9e577,Kasese,Western,328,transfer,1,0,0,0
45471.21,2025-04-06 18:36:57,7cdcea9c-32d0-4d07-ae88-f0297d1ac0df,Hoima,Western,563,airtime,0,0,0,0
3790.69,2025-03-14 19:18:00,1aa1de3b-3c0f-434b-ac65-3cf1b2d69581,Jinja,Eastern,389,deposit,1,0,0,0
11079.51,2025-02-15 05:17:16,09991d26-8e6a-4ba6-9ced-5bddd0e88705,Iganga,Eastern,429,airtime,1,0,1,0
24368.37,2025-04-28 05:17:04,a5607f7a-25b8-4e0f-a557-15088f165cd5,Hoima,Western,405,transfer,1,0,1,0
22146.16,2025-05-20 22:57:29,c38c3a5e-6b63-4b65-a839-1156a7ace0bc,Kabale,Western,174,deposit,1,0,1,0
32403.69,2025-02-16 16:55:56,eaabd2e3-9f8f-49e4-bc10-4ae9568241a6,Luwero,Central,379,withdrawal,0,0,0,0
47290.74,2025-04-30 01:58:15,6bd68631-b7e8-42c1-88ad-634c397d482f,Tororo,Eastern,245,deposit,1,0,1,0
6507.83,2025-01-04 03:58:59,f958bb4d-5156-4b87-91b3-83e36e7a33f2,Mbale,Eastern,754,transfer,1,0,1,0
23141.07,2025-05-16 16:06:12,7a23f9df-c1e4-499c-85ba-63172600f793,Kabale,Western,654,airtime,0,0,0,0
10428.14,2025-01-19 16:35:04,eec99f6f-929b-47c1-93be-c2e1b23a03d2,Jinja,Eastern,811,deposit,0,0,0,0
44811.27,2025-03-31 18:22:40,6ba3109c-784d-4ec8-bd68-ed96e0a53c8d,Entebbe,Central,424,withdrawal,2,0,0,0
48264.43,2025-03-12 05:03:35,043a3ecc-3426-424a-b2fb-527991981f02,Masaka,Central,208,deposit,2,0,1,0
24456.38,2025-04-09 15:39:21,b6ff3ae7-df3f-4818-935d-753f5e9a3b41,Mbarara,Western,311,transfer,0,0,0,0
6096.5,2025-01-16 02:29:03,8255c017-f4ab-4fc1-aa26-711df7b1eab1,Kabale,Western,215,withdrawal,2,0,1,0
39479.44,2025-01-26 09:28:02,25c23700-ce3b-47be-bde2-793f3a667f77,Arua,Northern,710,airtime,1,0,0,0
35159.93,2025-04-13 07:02:32,b9712031-c612-48b9-9478-6062072cf54f,Luwero,Central,490,deposit,0,0,0,0
18378.87,2025-01-05 20:47:01,d8fb2a97-66ae-44b0-bfea-a924b33cb605,Jinja,Eastern,289,withdrawal,1,0,0,0
44482.97,2025-01-15 17:36:18,ddf7b6fb-031d-4b22-850f-e12c50f9651e,Njeru,Eastern,281,transfer,2,0,0,0
48815.76,2025-05-21 00:20:49,15c8f674-6453-465c-8268-a4cd4633cbe0,Fort Portal,Western,414,deposit,0,0,1,0
28334.84,2025-05-11 21:53:20,f62637ba-9e85-4ee4-9973-ee1ed791f86a,Lira,Northern,971,transfer,1,0,0,0
28720.67,2025-01-18 15:09:21,6fda16df-e0b8-492a-bb73-d2fbba7074af,Masaka,Central,238,deposit,2,0,0,0
15578.16,2025-02-02 17:26:29,82044c13-1d19-4b47-b1e4-dc5f0b391897,Iganga,Eastern,234,airtime,1,0,0,0
29640.8,2025-01-24 13:08:29,2efc6be7-5fc9-4546-8f33-b84f3f48e893,Iganga,Eastern,695,transfer,0,0,0,0
22542.47,2025-03-02 03:31:08,62f0e4f8-f4c3-401e-892d-195b5963d791,Gulu,Northern,924,transfer,1,0,1,0
15807.36,2025-04-08 03:13:21,ce55631c-881b-4efd-a28f-18a5993dd92d,Bushenyi,Western,394,deposit,1,0,1,0
4292.07,2025-01-29 05:39:20,1a4715f4-0bc3-4abd-92ce-d635213143b9,Entebbe,Central,394,airtime,2,0,1,0
13382.69,2025-02-05 10:36:56,da1cdfa8-ee3e-4840-9bfe-86f06d4a633a,Mukono,Central,906,withdrawal,1,0,0,0
10694.88,2025-03-25 15:30:01,4938da70-8356-4855-8ba9-c174279a47be,Bushenyi,Western,613,transfer,0,0,0,0
27560.06,2025-02-27 13:55:34,13615125-9c22-45f5-8830-ace8ae277b6f,Kampala,Central,685,deposit,2,0,0,0
30481.83,2025-03-27 14:04:22,5cba091c-394c-4458-b3a5-4e72c5f052db,Luwero,Central,801,airtime,2,0,0,0
30820.01,2025-04-23 13:29:56,0f9a0b3e-d6db-4d37-a036-11b235e99147,Mbarara,Western,971,airtime,2,0,0,0
